num_dep,YYYY,TYPE,VALEUR
15,1930,TX,17.191666666666666
15,1931,RR,49.083333333333336
15,1931,TM,10.241666666666667
15,1931,TN,3.8249999999999997
15,1931,TX,16.650000000000002
15,1932,RR,67.86666666666666
15,1932,TM,10.258333333333333
15,1932,TN,4.091666666666667
15,1932,TX,16.416666666666668
15,1933,RR,53.083333333333336
15,1933,TM,10.700000000000001
15,1933,TN,3.966666666666667
15,1933,TX,17.45
15,1934,RR,59.11666666666667
15,1934,TM,10.316666666666666
15,1934,TN,4.625
15,1934,TX,16.008333333333333
15,1935,RR,66.93333333333334
15,1936,RR,50.90833333333333
15,1937,RR,52.61666666666667
15,1938,RR,41.875
15,1939,RR,39.675000000000004
15,1940,RR,42.43333333333333
15,1941,RR,41.18181818181818
15,1942,RR,49.69
15,1943,RR,52.23333333333333
15,1944,RR,54.25454545454545
15,1945,RR,54.73125
15,1945,TM,10.52
15,1945,TN,5.06
15,1945,TX,15.959999999999999
15,1946,RR,35.208333333333336
15,1947,RR,43.23333333333333
15,1948,RR,45.833333333333336
15,1949,RR,32.050000000000004
15,1950,RR,67.635
15,1951,RR,96.45
15,1952,RR,123.53684210526316
15,1953,RR,47.57941176470588
15,1954,RR,93.13939393939394
15,1955,RR,125.82083333333334
15,1956,RR,98.69692307692308
15,1957,RR,79.0142857142857
15,1958,RR,118.23611111111111
15,1959,RR,129.25416666666666
15,1959,TM,10.708333333333334
15,1959,TN,4.041666666666667
15,1959,TX,17.366666666666667
15,1960,RR,123.35138888888888
15,1960,TM,10.0
15,1960,TN,3.941666666666667
15,1960,TX,16.066666666666666
15,1961,RR,99.79014084507043
15,1961,TM,9.022916666666667
15,1961,TN,3.310416666666667
15,1961,TX,14.700000000000001
15,1962,RR,104.0263888888889
15,1962,TM,7.41875
15,1962,TN,1.5645833333333332
15,1962,TX,13.258333333333333
15,1963,RR,113.06805555555555
15,1963,TM,7.041666666666667
15,1963,TN,1.5062500000000003
15,1963,TX,12.597916666666668
15,1964,RR,99.48333333333333
15,1964,TM,8.293750000000001
15,1964,TN,2.3833333333333333
15,1964,TX,14.1875
15,1965,RR,154.01388888888889
15,1965,TM,7.4937499999999995
15,1965,TN,2.3291666666666666
15,1965,TX,12.645833333333334
15,1966,RR,124.34027777777777
15,1966,TM,7.96875
15,1966,TN,2.8166666666666664
15,1966,TX,13.135416666666666
15,1967,RR,102.64027777777778
15,1967,TM,8.058333333333334
15,1967,TN,2.652083333333333
15,1967,TX,13.452083333333334
15,1968,RR,120.73333333333333
15,1968,TM,8.331944444444444
15,1968,TN,3.345833333333333
15,1968,TX,13.341666666666667
15,1969,RR,133.11018518518517
15,1969,TM,7.560714285714286
15,1969,TN,2.886904761904762
15,1969,TX,12.232142857142858
15,1970,RR,105.20555555555556
15,1970,TM,8.064285714285713
15,1970,TN,3.1845238095238093
15,1970,TX,12.941666666666666
15,1971,RR,107.55185185185185
15,1971,TM,8.04404761904762
15,1971,TN,3.05
15,1971,TX,13.027380952380952
15,1972,RR,89.17592592592592
15,1972,TM,7.651190476190477
15,1972,TN,3.0214285714285714
15,1972,TX,12.265476190476189
15,1973,RR,97.25794392523365
15,1973,TM,7.65
15,1973,TN,2.6773809523809526
15,1973,TX,12.611904761904762
15,1974,RR,115.10833333333333
15,1974,TM,7.858333333333333
15,1974,TN,3.55
15,1974,TX,12.163095238095238
15,1975,RR,98.45
15,1975,TM,8.094047619047618
15,1975,TN,3.4261904761904765
15,1975,TX,12.773809523809524
15,1976,RR,105.65277777777777
15,1976,TM,8.324390243902439
15,1976,TN,3.2829268292682925
15,1976,TX,13.36829268292683
15,1977,RR,118.72592592592592
15,1977,TM,8.273809523809524
15,1977,TN,3.5214285714285714
15,1977,TX,13.027380952380952
15,1978,RR,105.83055555555556
15,1978,TM,7.9226190476190474
15,1978,TN,2.857142857142857
15,1978,TX,12.998809523809525
15,1979,RR,128.0287037037037
15,1979,TM,8.279761904761905
15,1979,TN,3.276190476190476
15,1979,TX,13.266666666666667
15,1980,RR,119.24722222222223
15,1980,TM,7.800000000000001
15,1980,TN,2.8392857142857144
15,1980,TX,12.765476190476189
15,1981,RR,130.0537037037037
15,1981,TM,8.370238095238095
15,1981,TN,3.0285714285714285
15,1981,TX,13.70595238095238
15,1982,RR,110.1675925925926
15,1982,TM,9.220238095238095
15,1982,TN,4.059523809523809
15,1982,TX,14.392857142857142
15,1983,RR,105.85648148148148
15,1983,TM,9.202380952380953
15,1983,TN,3.522619047619048
15,1983,TX,14.861904761904762
15,1984,RR,116.84166666666667
15,1984,TM,8.002380952380953
15,1984,TN,2.8333333333333335
15,1984,TX,13.163095238095238
15,1985,RR,74.7074074074074
15,1985,TM,8.175
15,1985,TN,2.3285714285714283
15,1985,TX,14.03452380952381
15,1986,RR,116.525
15,1986,TM,8.503571428571428
15,1986,TN,3.3071428571428574
15,1986,TX,13.68452380952381
15,1987,RR,100.23333333333333
15,1987,TM,8.672619047619047
15,1987,TN,3.679761904761905
15,1987,TX,13.654761904761905
15,1988,RR,114.13949579831933
15,1988,TM,9.097916666666666
15,1988,TN,4.178125
15,1988,TX,14.022916666666667
15,1989,RR,76.10901639344262
15,1989,TM,9.764583333333333
15,1989,TN,3.876041666666667
15,1989,TX,15.652083333333332
15,1990,RR,105.28939393939395
15,1990,TM,9.428125
15,1990,TN,4.045833333333333
15,1990,TX,14.791666666666666
15,1991,RR,78.62015503875969
15,1991,TM,8.690624999999999
15,1991,TN,3.342708333333333
15,1991,TX,14.028125000000001
15,1992,RR,113.97727272727273
15,1992,TM,9.148958333333333
15,1992,TN,4.078125
15,1992,TX,14.213541666666666
15,1993,RR,110.52499999999999
15,1993,TM,8.811458333333333
15,1993,TN,3.6302083333333335
15,1993,TX,13.980208333333332
15,1994,RR,130.5689393939394
15,1994,TM,9.907291666666667
15,1994,TN,4.926041666666666
15,1994,TX,14.901041666666666
15,1995,RR,115.37954545454545
15,1995,TM,9.31875
15,1995,TN,4.192708333333333
15,1995,TX,14.436458333333334
15,1996,RR,100.31666666666666
15,1996,TM,8.536458333333334
15,1996,TN,3.4499999999999997
15,1996,TX,13.63125
15,1997,RR,107.2469696969697
15,1997,TM,10.268749999999999
15,1997,TN,4.554166666666666
15,1997,TX,15.976041666666667
15,1998,RR,106.86590909090908
15,1998,TM,9.334375
15,1998,TN,3.953125
15,1998,TX,14.702083333333334
15,1999,RR,119.45681818181818
15,1999,TM,9.326041666666667
15,1999,TN,4.389583333333333
15,1999,TX,14.24375
15,2000,RR,114.58106060606062
15,2000,TM,9.748958333333333
15,2000,TN,4.677083333333333
15,2000,TX,14.803125
15,2001,RR,112.61590909090908
15,2001,TM,9.383333333333333
15,2001,TN,4.360416666666667
15,2001,TX,14.419791666666667
15,2002,RR,102.61212121212121
15,2002,TM,9.896875
15,2002,TN,4.844791666666667
15,2002,TX,14.938541666666666
15,2003,RR,97.5909090909091
15,2003,TM,10.266666666666667
15,2003,TN,4.5406249999999995
15,2003,TX,15.990625
15,2004,RR,101.52272727272727
15,2004,TM,9.115625
15,2004,TN,3.828125
15,2004,TX,14.407291666666666
15,2005,RR,84.21212121212122
15,2005,TM,8.833333333333334
15,2005,TN,3.4416666666666664
15,2005,TX,14.263541666666667
15,2006,RR,104.73560606060606
15,2006,TM,10.327358490566038
15,2006,TN,4.9245283018867925
15,2006,TX,15.731132075471699
15,2007,RR,107.36287878787878
15,2007,TM,9.371296296296297
15,2007,TN,4.171296296296297
15,2007,TX,14.575
15,2008,RR,118.17954545454546
15,2008,TM,9.09537037037037
15,2008,TN,3.8481481481481485
15,2008,TX,14.328703703703704
15,2009,RR,95.15151515151516
15,2009,TM,9.616666666666665
15,2009,TN,3.980555555555555
15,2009,TX,15.25
15,2010,RR,98.73712121212121
15,2010,TM,8.303703703703704
15,2010,TN,3.0471153846153842
15,2010,TX,13.508333333333335
15,2011,RR,82.00681818181818
15,2011,TM,10.023300970873787
15,2011,TN,4.197115384615385
15,2011,TX,15.885436893203885
15,2012,RR,96.92878787878789
15,2012,TM,9.429629629629629
15,2012,TN,3.9296296296296296
15,2012,TX,14.937037037037037
15,2013,RR,116.51742424242424
15,2013,TM,8.78888888888889
15,2013,TN,3.5981481481481485
15,2013,TX,13.960185185185185
15,2014,RR,106.39765625
15,2014,TM,9.708695652173914
15,2014,TN,4.464130434782609
15,2014,TX,14.960869565217392
15,2015,RR,86.84924242424243
15,2015,TM,10.341666666666667
15,2015,TN,4.586111111111111
15,2015,TX,16.122222222222224
15,2016,RR,112.14318181818182
15,2016,TM,9.944444444444445
15,2016,TN,4.5777777777777775
15,2016,TX,15.321296296296296
15,2017,RR,100.69015151515151
15,2017,TM,9.930555555555555
15,2017,TN,4.396296296296296
15,2017,TX,15.483333333333334
15,2018,RR,96.3062015503876
15,2018,TM,10.61574074074074
15,2018,TN,5.186111111111111
15,2018,TX,16.052777777777777
15,2019,RR,104.72575757575757
15,2019,TM,10.385185185185184
15,2019,TN,4.691666666666666
15,2019,TX,16.07314814814815
15,2020,RR,100.75496183206107
15,2020,TM,10.998245614035087
15,2020,TN,5.478947368421053
15,2020,TX,16.594782608695652
15,2021,RR,111.19924242424241
15,2021,TM,9.693333333333333
15,2021,TN,4.428333333333333
15,2021,TX,14.957500000000001
15,2022,RR,74.41287878787878
15,2022,TM,11.77984496124031
15,2022,TN,5.942635658914729
15,2022,TX,17.61860465116279
15,2023,RR,121.02121212121212
15,2023,TM,11.091666666666667
15,2023,TN,5.809090909090909
15,2023,TX,16.375757575757575
15,2024,RR,110.29318181818181
15,2024,TM,7.259090909090909
15,2024,TN,2.6136363636363638
15,2024,TX,11.936363636363637
16,1877,RR,75.20833333333333
16,1878,RR,71.66363636363636
16,1879,RR,68.96363636363637
16,1880,RR,72.92222222222222
16,1881,RR,50.31818181818182
16,1882,RR,96.16666666666667
16,1883,RR,66.68181818181819
16,1884,RR,42.660000000000004
16,1885,RR,69.59
16,1886,RR,106.40833333333335
16,1887,RR,52.372727272727275
16,1888,RR,58.425000000000004
16,1889,RR,67.98181818181818
16,1890,RR,43.699999999999996
16,1891,RR,57.925000000000004
16,1892,RR,61.59166666666667
16,1893,RR,51.55833333333334
16,1894,RR,57.34166666666667
16,1895,RR,75.28333333333333
16,1896,RR,69.0
16,1897,RR,77.81666666666666
16,1898,RR,65.31818181818181
16,1899,RR,57.35
16,1900,RR,66.43636363636364
16,1901,RR,63.791666666666664
16,1902,RR,64.89999999999999
16,1903,RR,70.32727272727273
16,1904,RR,72.32727272727273
16,1905,RR,60.25
16,1906,RR,71.67999999999999
16,1907,RR,75.33333333333333
16,1908,RR,66.61666666666666
16,1909,RR,68.61666666666666
16,1910,RR,97.0
16,1911,RR,70.05833333333334
16,1912,RR,83.14166666666667
16,1914,RR,70.42727272727274
16,1915,RR,86.95
16,1916,RR,80.94166666666666
16,1917,RR,75.60000000000001
16,1918,RR,60.39166666666667
16,1919,RR,98.89999999999999
16,1920,RR,77.43333333333334
16,1921,RR,51.991666666666674
16,1927,RR,64.45
16,1928,RR,78.94166666666666
16,1929,RR,59.708333333333336
16,1930,RR,93.825
16,1931,IN,225.76666666666665
16,1931,RR,79.75833333333334
16,1932,IN,213.38333333333333
16,1932,RR,76.31666666666666
16,1933,IN,210.35000000000002
16,1933,RR,56.083333333333336
16,1934,IN,211.99166666666667
16,1934,RR,73.47500000000001
16,1935,IN,221.9
16,1935,RR,87.73333333333333
16,1936,IN,216.45000000000002
16,1936,RR,71.10833333333333
16,1937,IN,219.84166666666667
16,1937,RR,77.575
16,1938,IN,226.76666666666665
16,1938,RR,53.775
16,1939,IN,212.41666666666666
16,1939,RR,75.35000000000001
16,1940,IN,216.4
16,1940,RR,74.08333333333333
16,1941,IN,215.24166666666667
16,1941,RR,76.35000000000001
16,1942,IN,225.8083333333333
16,1942,RR,57.88333333333333
16,1943,IN,229.025
16,1943,RR,64.00833333333334
16,1944,IN,223.49166666666667
16,1944,RR,69.66666666666667
16,1945,IN,252.26666666666665
16,1945,RR,50.86071428571428
16,1945,TM,11.725
16,1945,TN,6.25
16,1945,TX,17.225
16,1946,IN,225.16666666666666
16,1946,RR,57.263333333333335
16,1946,TM,11.691666666666668
16,1946,TN,6.591666666666666
16,1946,TX,16.783333333333335
16,1947,IN,224.64166666666665
16,1947,RR,58.95666666666667
16,1947,TM,13.441666666666668
16,1947,TN,8.558333333333334
16,1947,TX,18.316666666666666
16,1948,IN,238.24166666666667
16,1948,RR,50.684999999999995
16,1948,TM,12.866666666666667
16,1948,TN,7.841666666666666
16,1948,TX,17.908333333333335
16,1949,IN,246.83333333333334
16,1949,RR,57.43888888888888
16,1949,TM,13.458333333333334
16,1949,TN,8.316666666666666
16,1949,TX,18.566666666666666
16,1950,IN,236.91666666666666
16,1950,RR,70.65833333333333
16,1950,TM,12.575000000000001
16,1950,TN,7.858333333333333
16,1950,TX,17.275000000000002
16,1951,IN,227.75833333333333
16,1951,RR,75.28166666666667
16,1951,TM,12.191666666666668
16,1951,TN,7.791666666666667
16,1951,TX,16.575
16,1952,IN,243.43333333333337
16,1952,RR,89.61333333333333
16,1952,TM,12.674999999999999
16,1952,TN,8.066666666666666
16,1952,TX,17.283333333333335
16,1953,IN,226.35
16,1953,RR,37.498333333333335
16,1953,TM,12.433333333333332
16,1953,TN,7.366666666666667
16,1953,TX,17.474999999999998
16,1954,IN,231.66666666666666
16,1954,RR,62.21333333333334
16,1954,TM,11.908333333333333
16,1954,TN,7.566666666666666
16,1954,TX,16.258333333333333
16,1955,IN,244.54999999999998
16,1955,RR,63.10333333333333
16,1955,TM,12.841666666666667
16,1955,TN,8.025
16,1955,TX,17.683333333333334
16,1956,IN,232.29999999999998
16,1956,RR,45.81166666666666
16,1956,TM,11.208333333333334
16,1956,TN,6.666666666666667
16,1956,TX,15.758333333333333
16,1957,IN,227.25
16,1957,RR,55.125
16,1957,TM,12.483333333333334
16,1957,TN,7.991666666666667
16,1957,TX,16.983333333333334
16,1958,IN,233.65
16,1958,RR,79.71166666666666
16,1958,TM,12.408333333333333
16,1958,TN,8.141666666666667
16,1958,TX,16.675
16,1959,IN,232.70000000000002
16,1959,RR,65.29
16,1959,TM,13.479999999999999
16,1959,TN,8.3
16,1959,TX,18.651666666666664
16,1960,IN,228.75
16,1960,RR,77.14
16,1960,TM,12.43
16,1960,TN,7.64
16,1960,TX,17.253333333333334
16,1961,IN,246.28333333333333
16,1961,RR,69.81166666666667
16,1961,TM,13.306666666666667
16,1961,TN,8.135
16,1961,TX,18.451666666666664
16,1962,IN,232.10833333333335
16,1962,RR,52.67166666666667
16,1962,TM,11.656666666666666
16,1962,TN,6.671666666666667
16,1962,TX,16.62666666666667
16,1963,IN,211.1833333333333
16,1963,RR,66.44
16,1963,TM,11.171666666666665
16,1963,TN,6.4783333333333335
16,1963,TX,15.886666666666667
16,1964,IN,222.775
16,1964,RR,54.376666666666665
16,1964,TM,12.205
16,1964,TN,7.448333333333333
16,1964,TX,16.985
16,1965,IN,236.39166666666665
16,1965,RR,78.85
16,1965,TM,12.025
16,1965,TN,7.65
16,1965,TX,16.365
16,1966,IN,229.63333333333333
16,1966,RR,86.585
16,1966,TM,12.881666666666666
16,1966,TN,8.466666666666667
16,1966,TX,17.3
16,1967,IN,236.35
16,1967,RR,57.32333333333334
16,1967,TM,12.491666666666667
16,1967,TN,7.951666666666667
16,1967,TX,17.038333333333334
16,1968,IN,220.24166666666667
16,1968,RR,71.98166666666665
16,1968,TM,12.416666666666666
16,1968,TN,7.738333333333333
16,1968,TX,17.08
16,1969,IN,215.59166666666667
16,1969,RR,71.49666666666667
16,1969,TM,12.223333333333333
16,1969,TN,7.63
16,1969,TX,16.818333333333335
16,1970,IN,235.47500000000002
16,1970,RR,66.17333333333333
16,1970,TM,12.321666666666665
16,1970,TN,7.613333333333333
16,1970,TX,17.029999999999998
16,1971,IN,220.45833333333334
16,1971,RR,65.86
16,1971,TM,12.161666666666667
16,1971,TN,7.225
16,1971,TX,17.08833333333333
16,1972,IN,203.4416666666667
16,1972,RR,56.413333333333334
16,1972,TM,11.751666666666667
16,1972,TN,6.975
16,1972,TX,16.538333333333334
16,1973,IN,247.6916666666667
16,1973,RR,59.61666666666667
16,1973,TM,12.046666666666665
16,1973,TN,6.946666666666667
16,1973,TX,17.128333333333334
16,1974,IN,232.83333333333334
16,1974,RR,65.77833333333334
16,1974,TM,12.423333333333334
16,1974,TN,7.795
16,1974,TX,17.03666666666667
16,1975,IN,224.07500000000002
16,1975,RR,55.065000000000005
16,1975,TM,12.254999999999999
16,1975,TN,7.266666666666667
16,1975,TX,17.246666666666666
16,1976,IN,213.32500000000002
16,1976,RR,64.53854166666666
16,1976,TM,12.567708333333334
16,1976,TN,7.122916666666666
16,1976,TX,18.01875
16,1977,IN,215.3083333333333
16,1977,RR,77.31770833333333
16,1977,TM,12.205208333333333
16,1977,TN,7.451041666666666
16,1977,TX,16.944791666666667
16,1978,IN,218.95000000000002
16,1978,RR,69.93333333333332
16,1978,TM,11.878124999999999
16,1978,TN,6.9156249999999995
16,1978,TX,16.819791666666667
16,1979,IN,223.48333333333335
16,1979,RR,81.82407407407408
16,1979,TM,12.030208333333334
16,1979,TN,7.286458333333333
16,1979,TX,16.773958333333333
16,1980,IN,218.28333333333333
16,1980,RR,63.0425925925926
16,1980,TM,11.601041666666667
16,1980,TN,6.857291666666666
16,1980,TX,16.33125
16,1981,IN,219.95833333333334
16,1981,RR,78.425
16,1981,TM,12.429166666666667
16,1981,TN,7.735416666666667
16,1981,TX,17.118750000000002
16,1982,IN,221.63333333333333
16,1982,RR,86.39814814814815
16,1982,TM,13.166666666666666
16,1982,TN,8.369791666666666
16,1982,TX,17.971875
16,1983,IN,223.70000000000002
16,1983,RR,68.50925925925925
16,1983,TM,12.698958333333332
16,1983,TN,7.864583333333333
16,1983,TX,17.526041666666668
16,1984,IN,225.91666666666666
16,1984,RR,71.31759259259259
16,1984,TM,12.240625
16,1984,TN,7.386458333333334
16,1984,TX,17.101041666666667
16,1985,IN,220.15
16,1985,RR,60.404629629629625
16,1985,TM,11.832038834951456
16,1985,TN,6.684466019417476
16,1985,TX,16.98252427184466
16,1986,IN,218.025
16,1986,RR,77.24461538461537
16,1986,TM,11.989166666666668
16,1986,TN,7.074166666666667
16,1986,TX,16.905833333333334
16,1987,IN,212.89166666666665
16,1987,RR,68.4969696969697
16,1987,TM,11.988333333333333
16,1987,TN,7.3358333333333325
16,1987,TX,16.645833333333332
16,1988,IN,223.10833333333335
16,1988,RR,78.47328244274809
16,1988,TM,12.688333333333333
16,1988,TN,7.88
16,1988,TX,17.509166666666665
16,1989,IN,234.35
16,1989,RR,54.2969696969697
16,1989,TM,13.366363636363635
16,1989,TN,7.628181818181818
16,1989,TX,19.096363636363634
16,1990,IN,229.83333333333334
16,1990,RR,62.25592105263158
16,1990,TM,13.60078125
16,1990,TN,8.296875
16,1990,TX,18.896875
16,1991,IN,225.5
16,1991,RR,58.52307692307693
16,1991,TM,12.381818181818183
16,1991,TN,7.387878787878789
16,1991,TX,17.365151515151513
16,1992,IN,207.45000000000002
16,1992,RR,71.06025641025641
16,1992,TM,12.45378787878788
16,1992,TN,7.5643939393939394
16,1992,TX,17.332575757575757
16,1993,IN,211.8166666666667
16,1993,RR,74.49423076923077
16,1993,TM,12.309848484848485
16,1993,TN,7.350757575757576
16,1993,TX,17.275757575757577
16,1994,IN,219.9
16,1994,RR,92.67115384615386
16,1994,TM,13.615151515151515
16,1994,TN,9.068939393939393
16,1994,TX,18.187121212121212
16,1995,IN,227.65833333333333
16,1995,RR,69.46153846153847
16,1995,TM,13.412878787878787
16,1995,TN,8.321969696969697
16,1995,TX,18.507575757575758
16,1996,IN,203.17499999999998
16,1996,RR,66.76794871794871
16,1996,TM,12.468181818181819
16,1996,TN,7.331060606060605
16,1996,TX,17.608333333333334
16,1997,IN,230.03333333333333
16,1997,RR,66.07179487179488
16,1997,TM,13.733333333333333
16,1997,TN,8.358333333333333
16,1997,TX,19.077272727272724
16,1998,IN,233.75833333333333
16,1998,RR,67.79679487179487
16,1998,TM,12.756818181818183
16,1998,TN,7.58560606060606
16,1998,TX,17.925757575757576
16,1999,IN,229.16666666666666
16,1999,RR,76.8352564102564
16,1999,TM,13.26818181818182
16,1999,TN,8.413636363636362
16,1999,TX,18.134848484848487
16,2000,IN,234.51666666666665
16,2000,RR,86.59230769230768
16,2000,TM,13.396969696969698
16,2000,TN,8.56439393939394
16,2000,TX,18.223484848484848
16,2001,IN,240.58333333333334
16,2001,RR,71.29743589743589
16,2001,TM,12.97121212121212
16,2001,TN,8.126515151515152
16,2001,TX,17.80757575757576
16,2002,IN,220.0583333333333
16,2002,RR,64.51602564102564
16,2002,TM,13.456818181818182
16,2002,TN,8.577272727272728
16,2002,TX,18.3530303030303
16,2003,IN,240.29999999999998
16,2003,RR,65.3525641025641
16,2003,TM,13.933333333333334
16,2003,TN,8.42121212121212
16,2003,TX,19.44242424242424
16,2004,IN,228.33333333333334
16,2004,RR,60.26282051282051
16,2004,TM,12.821374045801527
16,2004,TN,7.781679389312977
16,2004,TX,17.867175572519084
16,2005,IN,229.28333333333333
16,2005,RR,50.35705128205128
16,2005,TM,12.92121212121212
16,2005,TN,7.636363636363637
16,2005,TX,18.206818181818182
16,2006,IN,228.08333333333334
16,2006,RR,72.40576923076922
16,2006,TM,13.512121212121212
16,2006,TN,8.506060606060606
16,2006,TX,18.512878787878787
16,2007,IN,240.725
16,2007,RR,67.21217948717948
16,2007,TM,13.016666666666667
16,2007,TN,8.049242424242424
16,2007,TX,17.99469696969697
16,2008,IN,226.8166666666667
16,2008,RR,76.14679487179487
16,2008,TM,12.63409090909091
16,2008,TN,7.628787878787879
16,2008,TX,17.624242424242425
16,2009,IN,243.38333333333333
16,2009,RR,70.05064102564103
16,2009,TM,13.200000000000001
16,2009,TN,7.871212121212121
16,2009,TX,18.533333333333335
16,2010,IN,219.725
16,2010,RR,63.67115384615385
16,2010,TM,12.118181818181817
16,2010,TN,6.984090909090909
16,2010,TX,17.256060606060608
16,2011,IN,246.54999999999998
16,2011,RR,52.09679487179488
16,2011,TM,14.04090909090909
16,2011,TN,8.740151515151515
16,2011,TX,19.34090909090909
16,2012,IN,244.04999999999998
16,2012,RR,68.07564102564102
16,2012,TM,12.832575757575759
16,2012,TN,7.659848484848485
16,2012,TX,18.006060606060608
16,2013,IN,227.71666666666667
16,2013,RR,82.21666666666667
16,2013,TM,12.6
16,2013,TN,7.78030303030303
16,2013,TX,17.41136363636364
16,2014,IN,224.65
16,2014,RR,77.74342105263158
16,2014,TM,13.728125
16,2014,TN,8.7453125
16,2014,TX,18.7046875
16,2015,RR,59.06346153846154
16,2015,TM,13.583846153846155
16,2015,TN,8.287121212121212
16,2015,TX,18.863846153846154
16,2016,RR,70.59102564102565
16,2016,TM,13.287878787878787
16,2016,TN,8.049999999999999
16,2016,TX,18.53030303030303
16,2017,RR,63.71346153846154
16,2017,TM,13.48409090909091
16,2017,TN,8.204545454545455
16,2017,TX,18.75378787878788
16,2018,RR,78.43141025641025
16,2018,TM,14.06439393939394
16,2018,TN,8.93560606060606
16,2018,TX,19.194696969696967
16,2019,RR,80.1974358974359
16,2019,TM,13.891911764705881
16,2019,TN,8.658823529411764
16,2019,TX,19.116911764705883
16,2020,RR,71.2326923076923
16,2020,TM,14.470833333333335
16,2020,TN,9.156944444444443
16,2020,TX,19.781944444444445
16,2021,RR,67.97307692307692
16,2021,TM,13.190972222222221
16,2021,TN,8.003472222222221
16,2021,TX,18.365972222222222
16,2022,RR,52.83846153846154
16,2022,TM,15.055263157894737
16,2022,TN,9.509868421052632
16,2022,TX,20.60328947368421
16,2023,RR,91.50320512820512
16,2023,TM,14.655769230769232
16,2023,TN,9.423076923076923
16,2023,TX,19.872435897435896
16,2024,RR,91.70384615384616
16,2024,TM,10.540384615384616
16,2024,TN,6.3076923076923075
16,2024,TX,14.773076923076925
17,1884,RR,64.0
17,1885,RR,70.58333333333333
17,1886,RR,76.66666666666667
17,1887,RR,65.02631578947368
17,1888,RR,55.0
17,1889,RR,58.645833333333336
17,1890,RR,42.40425531914894
17,1891,RR,53.145833333333336
17,1892,RR,70.1086956521739
17,1893,RR,53.787234042553195
17,1894,RR,47.40425531914894
17,1895,RR,55.1063829787234
17,1896,RR,45.31818181818182
17,1912,TM,12.391666666666666
17,1912,TN,8.891666666666667
17,1912,TX,15.891666666666666
17,1913,TM,13.383333333333333
17,1913,TN,10.458333333333334
17,1913,TX,16.316666666666666
17,1914,TM,12.741666666666667
17,1914,TN,9.191666666666666
17,1914,TX,16.266666666666666
17,1915,TM,11.858333333333334
17,1915,TN,7.933333333333334
17,1915,TX,15.758333333333333
17,1916,RR,57.266666666666666
17,1916,TM,12.051063829787234
17,1916,TN,6.993617021276595
17,1916,TX,17.108510638297872
17,1917,RR,39.458333333333336
17,1917,TM,11.398765432098765
17,1917,TN,6.935802469135802
17,1917,TX,15.875308641975309
17,1918,RR,43.80416666666667
17,1918,TM,12.483333333333333
17,1918,TN,7.791666666666667
17,1918,TX,17.18452380952381
17,1919,RR,71.22083333333333
17,1919,TM,12.339285714285714
17,1919,TN,7.873809523809523
17,1919,TX,16.811904761904763
17,1920,RR,45.42916666666667
17,1920,TM,12.386904761904763
17,1920,TN,7.936904761904763
17,1920,TX,16.817857142857143
17,1921,RR,27.654166666666665
17,1921,TM,13.435714285714285
17,1921,TN,8.779761904761905
17,1921,TX,18.08809523809524
17,1922,RR,72.09166666666667
17,1922,TM,12.016666666666666
17,1922,TN,7.840476190476191
17,1922,TX,16.208333333333332
17,1923,RR,61.34939759036145
17,1923,TM,12.571084337349399
17,1923,TN,8.355421686746988
17,1923,TX,16.796385542168675
17,1924,RR,54.48452380952381
17,1924,TM,12.123809523809523
17,1924,TN,7.953571428571429
17,1924,TX,16.291666666666668
17,1925,RR,66.3797619047619
17,1925,TM,11.933333333333334
17,1925,TN,7.727380952380953
17,1925,TX,16.139285714285716
17,1926,RR,61.892857142857146
17,1926,TM,12.90357142857143
17,1926,TN,8.876190476190477
17,1926,TX,16.938095238095237
17,1927,RR,76.1202380952381
17,1927,TM,12.088095238095239
17,1927,TN,8.45952380952381
17,1927,TX,15.735714285714286
17,1928,RR,61.53789473684211
17,1928,TM,12.989285714285714
17,1928,TN,8.65952380952381
17,1928,TX,17.333333333333332
17,1929,RR,60.12708333333333
17,1929,TM,12.46547619047619
17,1929,TN,7.985714285714285
17,1929,TX,16.945238095238096
17,1930,RR,86.11195652173913
17,1930,TM,12.69625
17,1930,TN,9.022499999999999
17,1930,TX,16.36
17,1931,RR,64.18809523809524
17,1931,TM,11.720833333333333
17,1931,TN,7.595833333333333
17,1931,TX,15.837499999999999
17,1932,RR,65.4095238095238
17,1932,TM,12.058333333333334
17,1932,TN,7.916666666666667
17,1932,TX,16.200000000000003
17,1933,RR,49.41609195402299
17,1933,TM,12.195833333333333
17,1933,TN,7.866666666666666
17,1933,TX,16.549999999999997
17,1934,RR,67.80833333333334
17,1934,TM,12.583333333333334
17,1934,TN,8.370833333333334
17,1934,TX,16.7875
17,1935,RR,65.36595744680851
17,1935,TM,11.8875
17,1935,TN,8.033333333333333
17,1935,TX,15.75
17,1936,RR,69.52142857142857
17,1936,TM,12.095833333333333
17,1936,TN,8.370833333333334
17,1936,TX,15.808333333333334
17,1937,RR,90.95750000000001
17,1937,TM,12.91304347826087
17,1937,TN,8.995652173913044
17,1937,TX,16.830434782608695
17,1938,RR,45.034615384615385
17,1938,TM,12.854545454545454
17,1938,TN,8.654545454545456
17,1938,TX,17.059090909090912
17,1939,RR,62.044444444444444
17,1940,RR,39.74761904761905
17,1940,TM,9.66
17,1940,TN,6.88
17,1940,TX,12.46
17,1941,RR,65.01666666666667
